ClassName;Faulty;CyclomaticComplexity;SourceLinesOfCode;CommentDensity;WeightedMethodsPerClass;DepthOfInheritance;NumberOfChildren;CouplingBetweenObjects;ResponseForAClass;LackOfCohesionOfMethods;LambdaScore;LambdaCount;SourceLinesOfLambda;LambdaUsed;LambdaFieldVariableUsageCount;LambdaFieldVariableUsed;LambdaLocalVariableUsageCount;LambdaLocalVariableUsed;UnterminatedCollections;LambdaSideEffectCount
AssemblyOptionsDlg;0;2;9;0;0;10;0;3;3;0;30;1;4;0;0;0;1;0;0;0
AssemblyOptionsDlg;0;11;104;2;13;10;0;3;7;1;0;0;0;0;0;0;0;0;0;0
AssemblyOptionsVM;0;17;189;0;11;1;0;9;108;26;5;11;11;0;1;0;0;0;0;0
AssemblyOSMetadataTableRecordVM;0;3;10;0;3;3;0;3;4;0;0;0;0;0;0;0;0;0;0;0
AssemblyOSMetadataTableVM;0;1;5;0;0;4;0;2;1;0;0;0;0;0;0;0;0;0;0;0
AssemblyProcessorMetadataTableRecordVM;0;1;5;0;0;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0
AssemblyProcessorMetadataTableVM;0;1;5;0;0;4;0;2;1;0;0;0;0;0;0;0;0;0;0;0
AssemblyReferenceNode;0;1;6;50;0;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0
AssemblyReferenceNodeImpl;0;4;29;6;8;0;0;0;20;10;0;0;0;0;0;0;0;0;0;0
AssemblyReferenceResolver;1;13;74;1;17;0;0;3;31;3;0;0;0;0;0;0;0;0;0;0
AssemblyRefMetadataTableRecordVM;0;4;15;0;4;3;0;4;6;0;0;0;0;0;0;0;0;0;0;0
AssemblyRefMetadataTableVM;0;1;5;0;0;5;0;2;1;0;0;0;0;0;0;0;0;0;0;0
AssemblyRefOSMetadataTableRecordVM;0;3;10;0;3;3;0;3;4;0;0;0;0;0;0;0;0;0;0;0
AssemblyRefOSMetadataTableVM;0;1;5;0;0;4;0;2;1;0;0;0;0;0;0;0;0;0;0;0
AssemblyRefProcessorMetadataTableRecordVM;0;1;5;0;0;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0
AssemblyRefProcessorMetadataTableVM;0;1;5;0;0;4;0;2;1;0;0;0;0;0;0;0;0;0;0;0
AssemblyRefTableRecordDataFactory;0;2;10;0;2;1;0;2;4;0;0;0;0;0;0;0;0;0;0;0
AssemblyRefTreeNodeGroup;0;4;12;0;4;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
AssemblyResolver;1;163;568;8;180;0;0;4;142;169;0;0;0;0;0;0;0;0;0;0
AssemblySettingsCommand;0;11;96;0;13;0;0;11;37;4;2;2;2;0;1;0;0;0;0;0
AssemblyTableRecordDataFactory;0;3;45;0;3;1;0;2;36;0;0;0;0;0;0;0;0;0;0;0
AssemblyTreeNodeDataProvider;0;1;6;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
AstBuilderState;0;3;28;22;5;0;0;3;11;1;0;0;0;0;0;0;0;0;0;0
AsyncDocumentTabContent;0;1;5;75;3;1;0;1;3;3;0;0;0;0;0;0;0;0;0;0
