ClassName;Faulty;CyclomaticComplexity;SourceLinesOfCode;CommentDensity;WeightedMethodsPerClass;DepthOfInheritance;NumberOfChildren;CouplingBetweenObjects;ResponseForAClass;LackOfCohesionOfMethods;LambdaScore;LambdaCount;SourceLinesOfLambda;LambdaUsed;LambdaFieldVariableUsageCount;LambdaFieldVariableUsed;LambdaLocalVariableUsageCount;LambdaLocalVariableUsed;UnterminatedCollections;LambdaSideEffectCount
BamlRecord;0;1;6;0;2;0;23;62;2;1;0;0;0;0;0;0;0;0;0;0
SizedBamlRecord;0;5;33;0;9;1;15;18;12;10;0;0;0;0;0;0;0;0;0;0
XmlnsPropertyRecord;0;3;20;0;4;2;0;4;10;1;0;0;0;0;0;0;0;0;0;0
PresentationOptionsAttributeRecord;0;1;13;0;2;2;0;4;6;1;0;0;0;0;0;0;0;0;0;0
PIMappingRecord;0;1;16;0;2;2;0;4;8;1;0;0;0;0;0;0;0;0;0;0
AssemblyInfoRecord;0;1;13;0;2;2;0;5;6;1;0;0;0;0;0;0;0;0;0;0
PropertyRecord;0;1;13;0;2;2;1;5;6;1;0;0;0;0;0;0;0;0;0;0
PropertyWithConverterRecord;0;1;12;0;2;3;0;3;6;1;0;0;0;0;0;0;0;0;0;0
PropertyCustomRecord;0;1;17;0;2;2;0;4;8;1;0;0;0;0;0;0;0;0;0;0
DefAttributeRecord;0;1;13;0;2;2;0;4;6;1;0;0;0;0;0;0;0;0;0;0
DefAttributeKeyStringRecord;0;12;85;1;16;2;0;6;21;0;0;0;0;0;0;0;0;0;0;0
TypeInfoRecord;0;1;16;0;2;2;1;6;8;1;0;0;0;0;0;0;0;0;0;0
TypeSerializerInfoRecord;0;1;12;0;2;3;0;3;6;1;0;0;0;0;0;0;0;0;0;0
AttributeInfoRecord;0;1;19;0;2;2;0;5;10;1;0;0;0;0;0;0;0;0;0;0
StringInfoRecord;0;1;13;0;2;2;0;4;6;1;0;0;0;0;0;0;0;0;0;0
TextRecord;0;1;6;0;2;2;1;5;4;1;0;0;0;0;0;0;0;0;0;0
TextWithConverterRecord;0;1;12;0;2;3;0;3;6;1;0;0;0;0;0;0;0;0;0;0
TextWithIdRecord;0;1;6;0;2;2;0;4;4;1;0;0;0;0;0;0;0;0;0;0
LiteralContentRecord;0;1;16;0;2;2;0;4;8;1;0;0;0;0;0;0;0;0;0;0
RoutedEventRecord;0;1;14;0;2;2;0;3;6;1;0;0;0;0;0;0;0;0;0;0
DocumentStartRecord;0;1;16;0;2;1;0;3;8;1;0;0;0;0;0;0;0;0;0;0
DocumentEndRecord;0;1;7;0;2;1;0;3;2;1;0;0;0;0;0;0;0;0;0;0
ElementStartRecord;0;1;13;0;2;1;3;7;6;1;0;0;0;0;0;0;0;0;0;0
ElementEndRecord;0;1;7;0;2;1;0;3;2;1;0;0;0;0;0;0;0;0;0;0
KeyElementStartRecord;0;1;3;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0
KeyElementEndRecord;0;1;7;0;2;1;0;3;2;1;0;0;0;0;0;0;0;0;0;0
ConnectionIdRecord;0;1;6;0;2;1;0;4;4;1;0;0;0;0;0;0;0;0;0;0
PropertyWithExtensionRecord;0;1;16;0;2;1;0;4;8;1;0;0;0;0;0;0;0;0;0;0
PropertyTypeReferenceRecord;0;1;12;0;2;2;0;4;6;1;0;0;0;0;0;0;0;0;0;0
PropertyStringReferenceRecord;0;1;12;0;2;2;0;3;6;1;0;0;0;0;0;0;0;0;0;0
PropertyWithStaticResourceIdRecord;0;1;12;0;2;2;0;4;6;1;0;0;0;0;0;0;0;0;0;0
ContentPropertyRecord;0;1;6;0;2;1;0;4;4;1;0;0;0;0;0;0;0;0;0;0
DefAttributeKeyTypeRecord;0;12;83;0;16;2;1;7;21;0;0;0;0;0;0;0;0;0;0;0
PropertyListStartRecord;0;1;3;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
PropertyListEndRecord;0;1;7;0;2;1;0;3;2;1;0;0;0;0;0;0;0;0;0;0
PropertyDictionaryStartRecord;0;1;3;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
PropertyDictionaryEndRecord;0;1;7;0;2;1;0;3;2;1;0;0;0;0;0;0;0;0;0;0
PropertyArrayStartRecord;0;1;3;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
PropertyArrayEndRecord;0;1;7;0;2;1;0;3;2;1;0;0;0;0;0;0;0;0;0;0
PropertyComplexStartRecord;0;1;6;0;2;1;5;9;4;1;0;0;0;0;0;0;0;0;0;0
PropertyComplexEndRecord;0;1;7;0;2;1;0;3;2;1;0;0;0;0;0;0;0;0;0;0
ConstructorParametersStartRecord;0;1;7;0;2;1;0;3;2;1;0;0;0;0;0;0;0;0;0;0
ConstructorParametersEndRecord;0;1;7;0;2;1;0;3;2;1;0;0;0;0;0;0;0;0;0;0
ConstructorParameterTypeRecord;0;1;6;0;2;1;0;4;4;1;0;0;0;0;0;0;0;0;0;0
DeferableContentStartRecord;0;1;19;0;4;1;0;5;9;0;0;0;0;0;0;0;0;0;0;0
StaticResourceStartRecord;0;1;3;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
StaticResourceEndRecord;0;1;7;0;2;1;0;3;2;1;0;0;0;0;0;0;0;0;0;0
StaticResourceIdRecord;0;1;6;0;2;1;1;5;4;1;0;0;0;0;0;0;0;0;0;0
OptimizedStaticResourceRecord;0;1;15;0;2;1;0;4;6;1;0;0;0;0;0;0;0;0;0;0
LineNumberAndPositionRecord;0;1;13;0;2;1;0;3;6;1;0;0;0;0;0;0;0;0;0;0
LinePositionRecord;0;1;6;0;2;1;0;3;4;1;0;0;0;0;0;0;0;0;0;0
NamedElementStartRecord;0;2;14;0;3;2;0;3;6;1;0;0;0;0;0;0;0;0;0;0
BamlBinaryWriter;0;1;6;0;1;1;0;48;3;0;0;0;0;0;0;0;0;0;0;0
BamlWriter;0;4;28;0;4;0;0;3;18;0;0;0;0;0;0;0;0;0;0;0
KnownThings;0;1;29;0;3;0;0;5;18;3;14;5;5;0;4;0;0;0;0;0
KnownMember;0;1;14;0;0;0;0;2;3;0;6;1;1;0;0;0;0;0;0;0
KnownThings;0;1;1278;0;5;0;0;5;1304;4;0;0;0;0;0;0;0;0;0;0
EventRegistration;0;1;4;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
BamlConnectionId;0;1;5;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
Extensions;0;3;11;0;3;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
ConstructorParametersStartHandler;0;1;10;0;1;0;0;5;6;0;0;0;0;0;0;0;0;0;0;0
DocumentHandler;0;1;9;0;1;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0
ElementHandler;0;3;21;0;3;0;1;10;13;0;0;0;0;0;0;0;0;0;0;0
KeyElementStartHandler;0;1;17;0;2;1;0;8;8;1;0;0;0;0;0;0;0;0;0;0
PropertyArrayHandler;0;1;15;0;1;0;0;9;10;0;0;0;0;0;0;0;0;0;0;0
PropertyComplexHandler;0;1;15;0;1;0;0;9;10;0;0;0;0;0;0;0;0;0;0;0
PropertyDictionaryHandler;0;1;15;0;1;0;0;9;10;0;0;0;0;0;0;0;0;0;0;0
PropertyListHandler;0;1;15;0;1;0;0;9;10;0;0;0;0;0;0;0;0;0;0;0
AssemblyInfoHandler;0;1;4;0;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0
AttributeInfoHandler;0;1;4;0;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0
ConnectionIdHandler;0;1;8;0;1;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0
ConstructorParameterTypeHandler;0;1;15;6;1;0;0;7;12;0;0;0;0;0;0;0;0;0;0;0
ContentPropertyHandler;0;1;7;12;1;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0
DefAttributeHandler;0;1;9;0;1;0;0;6;5;0;0;0;0;0;0;0;0;0;0;0
DefAttributeStringHandler;0;1;17;0;2;0;0;7;8;1;0;0;0;0;0;0;0;0;0;0
DefAttributeTypeHandler;0;1;22;4;2;0;0;8;17;1;0;0;0;0;0;0;0;0;0;0
DeferableContentStartHandler;0;1;8;0;1;0;0;7;2;0;0;0;0;0;0;0;0;0;0;0
LineNumberAndPositionHandler;0;1;4;0;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0
LinePositionHandler;0;1;4;0;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0
LiteralContentHandler;0;1;11;0;1;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0
OptimizedStaticResourceHandler;0;11;68;5;12;0;0;11;39;1;0;0;0;0;0;0;0;0;0;0
PIMappingHandler;0;1;4;0;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0
PresentationOptionsAttributeHandler;0;1;10;0;1;0;0;6;5;0;0;0;0;0;0;0;0;0;0;0
PropertyCustomHandler;0;23;112;2;24;0;0;9;61;1;0;0;0;0;0;0;0;0;0;0
PropertyHandler;0;5;19;0;5;0;1;10;14;0;0;0;0;0;0;0;0;0;0;0
PropertyTypeReferenceHandler;0;1;21;4;1;0;0;8;20;0;0;0;0;0;0;0;0;0;0;0
PropertyWithConverterHandler;0;1;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
PropertyWithExtensionHandler;0;14;64;1;14;0;0;12;27;0;0;0;0;0;0;0;0;0;0;0
PropertyWithStaticResourceIdHandler;0;3;26;0;3;0;0;11;14;0;0;0;0;0;0;0;0;0;0;0
StaticResourceStartHandler;0;1;22;0;2;0;0;9;11;1;0;0;0;0;0;0;0;0;0;0
StaticResourceIdHandler;0;3;21;0;3;0;0;9;6;0;0;0;0;0;0;0;0;0;0;0
TextHandler;0;1;8;0;1;0;1;7;2;0;0;0;0;0;0;0;0;0;0;0
TextWithIdHandler;0;1;8;0;1;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0
TextWithConverterHandler;0;1;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
TypeInfoHandler;0;1;4;0;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0
TypeSerializerInfoHandler;0;1;4;0;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0
XmlnsPropertyHandler;0;9;31;0;10;0;0;8;17;1;3;1;1;0;0;0;0;0;0;0
HandlerMap;0;13;48;0;10;0;0;17;20;1;0;0;0;0;0;0;0;0;0;0
AttributeRewritePass;0;9;43;0;11;0;0;3;22;1;0;0;0;0;0;0;0;0;0;0
ConnectionIdRewritePass;0;45;151;1;51;0;0;3;65;7;1;3;3;0;1;0;2;0;0;0
DocumentRewritePass;0;4;15;0;4;0;0;1;13;0;0;0;0;0;0;0;0;0;0;0
MarkupExtensionRewritePass;0;37;126;0;43;0;0;4;63;13;2;3;3;0;0;0;0;0;0;0
XClassRewritePass;0;8;28;0;9;0;0;2;22;1;0;0;0;0;0;0;0;0;0;0
XamlContext;0;24;135;2;33;0;0;62;57;45;0;1;1;0;0;0;0;0;0;0
XamlDecompiler;0;3;23;0;3;0;0;8;15;0;4;1;1;0;0;0;0;0;0;0
BamlDecompilerOptions;0;1;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
NamespaceMap;0;1;16;0;1;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0
XamlExtension;0;10;48;0;11;0;0;6;24;1;0;0;0;0;0;0;0;0;0;0
XamlPathDeserializer;0;19;126;0;23;0;0;1;51;15;0;0;0;0;0;0;0;0;0;0
XamlProperty;0;15;51;0;18;0;0;15;19;6;7;4;4;0;0;0;0;0;0;0
XamlResourceKey;0;11;59;0;7;0;0;15;12;3;0;0;0;0;0;0;0;0;0;0
XamlType;0;14;65;8;16;0;0;24;27;3;0;0;0;0;0;0;0;0;0;0
XamlUtils;0;13;43;6;16;0;0;4;19;3;0;0;0;0;0;0;0;0;0;0
XmlnsScope;0;4;15;0;4;1;0;7;2;0;0;0;0;0;0;0;0;0;0;0
XmlnsDictionary;0;16;58;0;23;0;0;7;16;22;0;0;0;0;0;0;0;0;0;0
AssemblyReferenceForILSpy;0;3;18;35;4;0;0;5;6;1;0;0;0;0;0;0;0;0;0;0
NuGetReferenceForILSpy;0;6;26;25;7;0;0;5;7;1;0;0;0;0;0;0;0;0;0;0
ProjectItemForILSpy;0;2;24;29;3;0;0;6;7;1;4;1;1;0;0;0;1;0;0;0
ProjectReferenceForILSpy;0;9;43;24;11;0;0;6;14;1;0;0;0;0;0;0;0;0;0;0
OpenCodeItemCommand;0;31;146;5;37;1;0;7;55;9;2;4;4;0;0;0;1;0;0;0
DetectedReference;0;1;12;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0
ILSpyCommand;0;13;76;1;18;0;4;11;35;13;1;1;1;0;0;0;0;0;0;0
OpenILSpyCommand;0;1;18;0;2;1;0;5;8;1;0;0;0;0;0;0;0;0;0;0
OpenProjectOutputCommand;0;4;31;0;6;1;0;6;13;1;0;0;0;0;0;0;0;0;0;0
OpenReferenceCommand;0;14;65;9;16;1;0;10;33;1;2;2;2;0;0;0;2;0;0;0
GuidList;0;1;6;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
ILSpyParameters;0;1;10;0;0;0;0;7;1;0;0;0;0;0;0;0;0;0;0;0
ILSpyInstance;0;10;72;7;13;0;0;3;25;4;36;2;41;0;1;0;13;0;1;3
Resources;0;2;29;19;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0
ILSpyAddInPackage;1;4;75;25;9;1;0;12;36;15;0;0;0;0;0;0;0;0;0;0
PkgCmdIDList;0;1;7;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0
SyntaxNodeExtensions;0;119;633;8;171;0;0;0;192;920;2;17;17;0;0;0;2;0;2;0
AssemblyFileFinder;0;18;72;12;21;0;0;1;24;4;1;1;1;0;0;0;0;0;0;0
Utils;1;14;68;21;18;0;0;6;24;10;0;0;0;0;0;0;0;0;0;0
