ClassName;Faulty;CyclomaticComplexity;SourceLinesOfCode;CommentDensity;WeightedMethodsPerClass;DepthOfInheritance;NumberOfChildren;CouplingBetweenObjects;ResponseForAClass;LackOfCohesionOfMethods;LambdaScore;LambdaCount;SourceLinesOfLambda;LambdaUsed;LambdaFieldVariableUsageCount;LambdaFieldVariableUsed;LambdaLocalVariableUsageCount;LambdaLocalVariableUsed;UnterminatedCollections;LambdaSideEffectCount
AnomalyDetectionEvaluator;0;55;492;3;13;1;0;14;226;82;11;9;64;0;19;0;54;0;0;1
AnomalyDetectionMamlEvaluator;0;18;162;2;21;1;0;11;80;0;1;1;2;0;2;0;1;0;0;0
Evaluate;0;1;27;0;1;0;0;13;15;0;0;0;0;0;0;0;0;0;0;0
EvaluatorBase;0;45;486;3;0;0;0;5;111;8;3;11;20;0;15;0;1;0;0;2
BinaryClassifierEvaluator;0;80;831;5;46;2;0;17;439;0;15;9;152;0;53;0;118;0;0;0
BinaryPerInstanceEvaluator;0;44;208;5;47;1;0;5;98;16;14;9;36;0;10;0;21;0;0;2
BinaryClassifierMamlEvaluator;0;17;312;6;22;1;0;11;87;0;0;0;0;0;0;0;0;0;0;0
Evaluate;0;5;76;0;9;0;0;13;42;2;0;0;0;0;0;0;0;0;0;0
ClusteringEvaluator;0;75;436;3;34;2;0;12;185;11;10;6;50;0;17;0;30;0;0;0
ClusteringPerInstanceEvaluator;0;18;159;4;25;1;0;4;73;12;21;7;44;0;8;0;37;0;0;5
ClusteringMamlEvaluator;0;11;74;6;13;1;0;7;28;0;0;0;0;0;0;0;0;0;0;0
Evaluate;0;1;28;0;1;0;0;13;17;0;0;0;0;0;0;0;0;0;0;0
EvaluatorBase;0;31;287;22;38;0;0;5;147;350;7;10;22;0;0;0;14;0;0;2
RowToRowEvaluatorBase;0;1;17;0;2;1;0;0;5;1;0;0;0;0;0;0;0;0;0;0
PerInstanceEvaluatorBase;0;7;53;14;9;0;6;6;38;36;0;0;0;0;0;0;0;0;0;0
EvaluateUtils;1;243;1058;11;273;0;0;32;463;443;12;35;154;0;4;0;90;0;0;7
MetricWriter;0;74;331;16;86;0;0;21;177;72;2;9;9;0;0;0;2;0;0;0
MetricKinds;0;1;18;53;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0
MamlEvaluatorBase;0;14;167;17;29;0;8;18;92;30;0;1;1;0;1;0;0;0;0;0
AnomalyDetectionMetrics;0;1;11;64;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0
BinaryClassificationMetrics;0;2;47;52;2;0;1;6;17;0;0;0;0;0;0;0;0;0;0;0
BinaryPrecisionRecallDataPoint;0;1;23;39;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0
CalibratedBinaryClassificationMetrics;0;1;14;63;0;1;0;4;5;0;0;0;0;0;0;0;0;0;0;0
ClusteringMetrics;0;2;20;47;0;0;0;4;6;0;0;0;0;0;0;0;0;0;0;0
ConfusionMatrix;0;5;50;45;5;0;0;4;25;1;0;0;0;0;0;0;0;0;0;0
MulticlassClassificationMetrics;0;2;36;62;0;0;0;6;13;0;0;0;0;0;0;0;0;0;0;0
RankingMetrics;0;2;25;32;2;0;0;3;16;0;0;0;0;0;0;0;0;0;0;0
RegressionMetrics;0;1;26;56;0;0;0;4;8;0;0;0;0;0;0;0;0;0;0;0
MulticlassClassificationEvaluator;0;55;426;4;24;2;0;11;203;2;15;7;81;0;28;0;58;0;0;0
MulticlassPerInstanceEvaluator;0;33;234;5;38;1;0;5;121;12;24;12;75;0;17;0;52;0;0;6
MulticlassClassificationMamlEvaluator;0;26;166;6;32;1;0;12;80;0;0;1;1;0;0;0;0;0;0;0
Evaluate;0;1;26;0;1;0;0;13;16;0;0;0;0;0;0;0;0;0;0;0
MultiOutputRegressionEvaluator;0;32;302;0;15;3;0;8;140;18;13;2;49;0;13;0;46;0;0;0
MultiOutputRegressionPerInstanceEvaluator;0;34;208;2;44;1;0;6;101;43;19;11;49;0;9;0;26;0;0;2
MultiOutputRegressionMamlEvaluator;0;33;133;2;34;1;0;8;45;1;1;2;2;0;0;0;0;0;0;0
Evaluate;0;1;27;0;1;0;0;13;15;0;0;0;0;0;0;0;0;0;0;0
QuantileRegressionEvaluator;0;31;197;1;20;4;0;5;83;50;1;2;2;0;2;0;0;0;0;0
QuantileRegressionPerInstanceEvaluator;0;22;163;5;26;1;0;4;91;6;18;8;36;0;8;0;25;0;0;2
QuantileRegressionMamlEvaluator;0;7;77;3;11;1;0;11;35;2;1;1;1;0;0;0;1;0;0;0
Evaluate;0;1;27;0;1;0;0;13;15;0;0;0;0;0;0;0;0;0;0;0
RankingEvaluator;0;43;428;3;20;1;0;13;213;46;15;9;76;0;23;0;57;0;0;1
RankingPerInstanceTransform;0;20;235;7;6;0;0;5;101;144;4;5;10;0;0;0;7;0;0;0
RankingMamlEvaluator;0;6;83;4;9;1;0;10;39;0;0;0;0;0;0;0;0;0;0;0
RankingUtils;0;21;89;6;21;0;0;2;14;3;15;1;16;0;0;0;0;0;0;0
Evaluate;0;1;31;0;1;0;0;13;17;0;0;0;0;0;0;0;0;0;0;0
RegressionEvaluator;0;6;135;5;7;4;0;9;58;33;0;0;0;0;0;0;0;0;0;0
RegressionPerInstanceEvaluator;0;13;114;4;19;1;0;6;53;11;16;5;22;0;4;0;12;0;0;1
RegressionMamlEvaluator;0;2;33;8;2;1;0;6;14;0;0;0;0;0;0;0;0;0;0;0
Evaluate;0;1;27;0;1;0;0;13;15;0;0;0;0;0;0;0;0;0;0;0
RegressionLossEvaluatorBase;0;1;22;0;0;2;0;0;5;0;0;0;0;0;0;0;0;0;0;0
RegressionEvaluatorBase;0;13;184;0;4;3;0;3;84;41;19;2;44;0;11;0;38;0;0;0
LoggingEventArgs;0;1;8;46;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
MLContext;0;2;45;47;8;0;0;11;27;0;0;0;0;0;0;0;0;0;0;0
ModelOperationsCatalog;0;10;162;44;21;0;0;8;90;0;0;0;0;0;0;0;0;0;0;0
OnnxContext;1;1;23;83;17;0;0;20;18;55;0;0;0;0;0;0;0;0;0;0
OnnxNode;0;1;16;0;12;0;0;10;12;0;0;0;0;0;0;0;0;0;0;0
BoundPfaContext;0;25;192;20;36;0;0;23;111;0;0;1;1;0;0;0;1;0;0;0
ModelUtils;0;11;34;0;12;0;0;1;22;1;0;0;0;0;0;0;0;0;0;0
PfaContext;0;17;169;11;26;0;0;8;80;48;2;4;4;0;0;0;0;0;0;0
PfaUtils;0;40;268;11;24;0;0;10;157;288;0;0;0;0;0;0;0;0;0;0
SavePfaCommand;0;25;167;3;24;1;0;7;67;1;0;0;0;0;0;0;0;0;0;0
PredictionEngineExtensions;0;1;8;60;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
CalibratedModelParametersBase;0;1;10;0;0;0;1;5;1;0;0;0;0;0;0;0;0;0;0;0
ValueMapperCalibratedModelParametersBase;0;9;89;1;15;2;0;3;49;0;5;1;5;0;0;0;1;0;0;0
ValueMapperCalibratedModelParameters;0;2;53;5;5;3;0;1;22;4;0;0;0;0;0;0;0;0;0;0
FeatureWeightsCalibratedModelParameters;0;1;53;1;4;3;0;1;26;6;0;0;0;0;0;0;0;0;0;0
ParameterMixingCalibratedModelParameters;0;1;75;1;5;3;0;3;42;8;13;2;12;0;0;0;4;0;0;0
SchemaBindableCalibratedModelParameters;0;9;140;6;9;2;0;8;80;60;4;1;6;0;1;0;3;0;0;0
CalibratorUtils;0;30;149;19;35;0;0;6;81;8;0;1;1;0;0;0;0;0;0;0
NaiveCalibratorTrainerFactory;0;1;8;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
NaiveCalibratorTrainer;0;8;74;7;9;0;0;2;20;0;0;0;0;0;0;0;0;0;0;0
NaiveCalibrator;0;6;79;24;9;0;0;5;46;13;1;1;1;0;0;0;0;0;0;0
CalibratorTrainerBase;0;7;92;15;4;0;2;2;35;6;1;1;1;0;0;0;0;0;0;0
PlattCalibratorTrainerFactory;0;1;9;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
PlattCalibratorTrainer;0;24;120;14;24;1;0;3;8;0;0;0;0;0;0;0;0;0;0;0
FixedPlattCalibratorTrainer;0;1;32;0;2;0;0;2;9;3;0;0;0;0;0;0;0;0;0;0
PlattCalibrator;0;4;113;13;13;0;0;11;70;16;5;1;7;0;0;0;0;0;0;0
PavCalibratorTrainerFactory;0;1;8;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
PavCalibratorTrainer;0;11;61;11;10;1;0;2;20;0;0;0;0;0;0;0;0;0;0;0
IsotonicCalibrator;0;16;136;23;16;0;0;4;67;13;1;2;2;0;0;0;0;0;0;0
Calibrate;0;3;84;10;7;0;0;8;50;0;0;0;0;0;0;0;0;0;0;0
CalibratorEstimatorBase;0;16;80;20;16;0;0;3;40;1;12;2;11;0;2;0;2;0;0;0
CalibratorTransformer;0;9;96;12;3;1;0;2;51;3;6;3;7;0;2;0;3;0;0;0
PlattCalibratorEstimator;0;1;12;45;1;1;0;3;4;0;0;0;0;0;0;0;0;0;0;0
FixedPlattCalibratorEstimator;0;1;17;41;1;1;0;4;5;0;0;0;0;0;0;0;0;0;0;0
PlattCalibratorTransformer;0;1;12;7;0;2;0;1;2;0;0;0;0;0;0;0;0;0;0;0
NaiveCalibratorEstimator;0;1;12;45;1;1;0;3;4;0;0;0;0;0;0;0;0;0;0;0
NaiveCalibratorTransformer;0;1;12;7;0;2;0;1;2;0;0;0;0;0;0;0;0;0;0;0
IsotonicCalibratorEstimator;0;1;12;45;1;1;0;3;4;0;0;0;0;0;0;0;0;0;0;0
IsotonicCalibratorTransformer;0;1;12;7;0;2;0;1;2;0;0;0;0;0;0;0;0;0;0;0
FeatureContributionCalculator;0;1;5;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
PipeEngine;0;5;35;0;6;0;0;1;12;0;0;0;0;0;0;0;0;0;0;0
PredictionEngine;0;2;18;25;2;1;0;1;7;0;0;0;0;0;0;0;0;0;0;0
PredictionEngineBase;0;4;77;15;12;0;0;3;42;28;8;1;7;0;0;0;4;0;0;0
BinaryClassifierScorer;0;21;192;18;34;5;0;10;106;73;8;5;18;0;0;0;14;0;0;0
ClusteringScorer;0;5;99;6;12;5;0;7;49;28;14;3;17;0;0;0;15;0;0;0
FeatureContributionScorer;0;20;272;10;5;0;0;7;157;58;11;4;34;0;1;0;34;0;0;1
GenericScorer;0;7;170;18;15;4;0;8;102;18;0;1;1;0;0;0;1;0;0;0
MulticlassClassificationScorer;0;29;380;21;32;5;0;11;213;309;6;8;25;0;2;0;17;0;0;0
PredictedLabelScorerBase;0;46;327;7;24;4;3;10;167;107;0;1;1;0;1;0;1;0;0;0
PredictionTransformerBase;0;1;71;34;6;0;0;4;37;9;14;2;12;0;5;0;3;0;0;1
SingleFeaturePredictionTransformerBase;0;8;58;23;7;1;0;2;38;0;0;0;0;0;0;0;0;0;0;0
AnomalyPredictionTransformer;0;1;47;16;3;2;0;4;31;1;0;0;0;0;0;0;0;0;0;0
BinaryPredictionTransformer;0;1;47;16;3;2;0;4;31;1;0;0;0;0;0;0;0;0;0;0
MulticlassPredictionTransformer;0;1;42;14;3;2;0;3;28;1;0;0;0;0;0;0;0;0;0;0
RegressionPredictionTransformer;0;1;31;8;2;2;0;2;19;1;0;0;0;0;0;0;0;0;0;0
RankingPredictionTransformer;0;1;31;8;2;2;0;2;19;1;0;0;0;0;0;0;0;0;0;0
ClusteringPredictionTransformer;0;1;37;13;2;2;0;4;29;1;0;0;0;0;0;0;0;0;0;0
QuantileRegressionScorerTransform;0;3;37;13;5;0;0;1;25;0;17;1;8;0;2;0;4;0;0;0
RowToRowScorerBase;0;17;210;13;29;3;2;15;110;161;2;5;5;0;1;0;5;0;0;0
ScorerArgumentsBase;0;1;6;14;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0
ScorerBindingsBase;0;21;122;17;30;1;0;2;49;15;5;2;7;0;3;0;0;0;0;0
SchemaBindablePredictorWrapperBase;0;21;157;10;29;0;3;8;86;98;3;2;6;0;0;0;4;0;0;0
SchemaBindablePredictorWrapper;0;11;91;5;17;1;0;6;53;19;0;0;0;0;0;0;0;0;0;0
SchemaBindableBinaryPredictorWrapper;0;20;177;8;12;1;0;6;89;60;5;2;10;0;0;0;14;0;0;0
SchemaBindableQuantileRegressionPredictor;0;12;83;10;12;1;0;4;50;4;6;1;6;0;0;0;7;0;0;0
ScoreSchemaFactory;0;3;67;38;6;0;0;4;61;6;19;10;16;0;0;0;6;0;0;0
TrainCatalogBase;0;2;71;37;2;0;6;9;22;0;0;0;0;0;0;0;0;0;0;0
BinaryClassificationCatalog;0;2;97;53;6;1;0;12;60;0;3;2;4;0;0;0;0;0;0;0
ClusteringCatalog;0;3;38;46;4;1;0;7;23;1;5;1;2;0;0;0;0;0;0;0
MulticlassClassificationCatalog;0;2;39;45;3;1;0;7;26;0;4;1;2;0;0;0;0;0;0;0
RegressionCatalog;0;1;33;45;2;1;0;7;22;0;5;1;2;0;0;0;0;0;0;0
RankingCatalog;0;1;28;33;1;1;0;7;16;0;0;0;0;0;0;0;0;0;0;0
AnomalyDetectionCatalog;0;1;28;34;1;1;0;7;16;0;0;0;0;0;0;0;0;0;0;0
TrainerEstimatorBase;0;11;97;23;21;0;0;0;66;29;1;1;1;0;0;0;0;0;0;0
TrainerEstimatorBaseWithGroupId;0;1;18;14;1;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0
TrainerInputBase;0;1;16;50;0;0;2;5;1;0;0;0;0;0;0;0;0;0;0;0
TrainerInputBaseWithLabel;0;1;7;30;0;1;1;4;1;0;0;0;0;0;0;0;0;0;0;0
TrainerInputBaseWithWeight;0;1;7;30;0;2;1;3;1;0;0;0;0;0;0;0;0;0;0;0
UnsupervisedTrainerInputBaseWithWeight;0;1;7;30;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0
TrainerInputBaseWithGroupId;0;1;7;30;0;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0
TrainerUtils;0;72;292;23;76;0;0;5;175;204;0;1;1;0;0;0;0;0;0;0
TrainingCursorBase;0;9;124;38;10;0;1;3;37;31;0;0;0;0;0;0;0;0;0;0
StandardScalarCursor;0;15;81;0;13;1;1;4;17;3;0;0;0;0;0;0;0;0;0;0
FeatureFloatVectorCursor;0;8;55;0;7;2;2;5;14;3;0;0;0;0;0;0;0;0;0;0
FloatLabelCursor;0;7;53;1;6;3;0;4;13;3;0;0;0;0;0;0;0;0;0;0
MulticlassLabelCursor;0;10;61;3;9;3;0;3;15;1;0;0;0;0;0;0;0;0;0;0
BindingsWrappedRowCursor;0;2;27;37;3;0;0;1;17;0;0;0;0;0;0;0;0;0;0;0
BootstrapSamplingTransformer;0;7;153;19;8;2;0;7;67;39;3;2;6;0;1;0;2;0;0;0
BootstrapSample;0;1;16;0;1;0;0;2;9;0;0;0;0;0;0;0;0;0;0;0
CatalogUtils;0;1;5;0;1;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0
SourceNameColumnBase;0;10;54;29;14;0;1;2;30;0;0;0;0;0;0;0;0;0;0;0
OneToOneColumn;0;1;6;0;0;1;0;14;1;0;0;0;0;0;0;0;0;0;0;0
ManyToOneColumn;0;27;107;6;30;0;0;1;50;0;3;4;4;0;0;0;0;0;0;0
ColumnBindingsBase;0;52;284;17;68;0;1;10;130;132;1;3;3;0;0;0;0;0;0;0
ColumnBindings;0;16;86;27;8;0;0;1;27;0;1;1;1;0;0;0;0;0;0;0
ColumnParsingUtils;0;10;60;10;11;0;0;1;17;0;0;0;0;0;0;0;0;0;0;0
ColumnConcatenatingEstimator;0;13;79;21;16;0;0;4;46;0;2;2;2;0;0;0;0;0;0;0
ColumnConcatenatingTransformer;0;95;685;12;21;1;0;12;320;109;14;17;114;0;9;0;116;0;0;16
ColumnCopyingEstimator;0;2;26;13;2;1;0;5;16;0;3;1;1;0;0;0;0;0;0;0
ColumnCopyingTransformer;0;6;122;9;8;2;0;9;67;31;0;1;1;0;0;0;0;0;0;0
ColumnSelectingEstimator;0;4;41;43;5;1;0;6;24;3;6;3;3;0;0;0;0;0;0;0
ColumnSelectingTransformer;0;36;418;20;36;0;0;15;205;299;1;6;6;0;0;0;2;0;0;0
ConversionsExtensionsCatalog;1;1;176;62;20;0;0;11;116;15;7;14;14;0;0;0;0;0;0;0
ExplainabilityCatalog;0;1;17;69;2;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0
InputOutputColumnPair;0;1;17;39;2;0;0;4;11;1;10;2;2;0;0;0;0;0;0;0
TransformExtensionsCatalog;0;1;23;79;6;0;0;6;20;6;0;0;0;0;0;0;0;0;0;0
FeatureContributionCalculatingTransformer;0;7;131;21;5;2;0;9;76;17;4;2;6;0;0;0;4;0;0;0
FeatureContributionCalculatingEstimator;0;5;37;36;5;1;0;4;22;0;2;1;1;0;0;0;0;0;0;0
FeatureContributionEntryPoint;0;2;19;0;2;0;0;2;16;0;0;0;0;0;0;0;0;0;0;0
GenerateNumberTransform;0;34;333;12;11;2;0;9;146;85;4;6;16;0;8;0;5;0;0;0
RandomNumberGenerator;0;1;14;0;1;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0
HashingTransformer;0;113;849;9;77;2;0;8;393;294;11;8;109;0;2;0;118;0;0;2
HashingEstimator;0;15;98;37;12;0;0;6;47;4;1;1;1;0;0;0;0;0;0;0
InvertHashUtils;0;7;66;18;10;0;0;3;29;6;22;2;19;0;0;0;11;0;0;0
InvertHashCollector;0;19;163;16;24;0;0;1;69;2;1;2;2;0;0;0;0;0;0;0
TextModelHelper;0;12;138;14;16;0;0;4;66;10;21;3;38;0;0;0;34;0;0;4
KeyToValueMappingTransformer;0;29;344;16;7;2;0;10;179;39;18;4;80;0;11;0;71;0;0;2
KeyToValueMappingEstimator;0;7;30;11;7;1;0;4;30;0;3;1;1;0;0;0;0;0;0;0
KeyToVectorMappingTransformer;0;68;557;7;15;2;0;12;288;60;13;8;89;0;5;0;81;0;0;5
KeyToVectorMappingEstimator;0;12;55;26;12;1;0;5;34;0;1;1;1;0;0;0;0;0;0;0
LabelConvertTransform;0;9;154;14;15;4;0;7;76;36;5;1;9;0;0;0;3;0;0;0
LabelIndicatorTransform;0;13;177;4;18;4;0;7;85;31;8;5;17;0;2;0;12;0;0;0
MetadataDispatcherBase;0;35;190;23;39;0;1;1;72;0;1;2;2;0;0;0;0;0;0;0
MetadataDispatcher;0;8;96;27;6;1;0;8;73;4;4;5;5;0;0;0;1;0;0;0
NAFilter;0;25;318;9;16;2;0;7;155;63;1;4;4;0;0;0;4;0;0;0
NopTransform;0;2;89;17;11;0;0;6;56;45;1;1;1;0;0;0;1;0;0;0
NormalizeTransform;0;94;909;3;5;0;0;25;406;271;4;6;43;0;9;0;9;0;0;0
AffineNormSerializationUtils;0;1;14;17;1;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
BinNormSerializationUtils;0;1;14;0;1;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
MeanVarUtils;0;2;18;0;2;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0
AffineNormSerializationUtils;0;24;131;13;25;0;0;3;67;1;10;1;16;0;0;0;10;0;0;2
BinNormSerializationUtils;0;7;50;20;8;0;0;3;26;1;23;1;15;0;0;0;9;0;0;3
CdfNormSerializationUtils;0;3;31;27;4;0;0;1;20;1;18;1;7;0;0;0;4;0;0;1
MinMaxDblAggregator;0;10;78;0;11;0;0;1;12;0;0;0;0;0;0;0;0;0;0;0
MeanVarDblAggregator;0;12;96;0;13;0;0;2;20;0;2;2;2;0;2;0;0;0;0;0
NormalizeTransform;0;132;1171;4;0;0;0;25;492;90;4;14;58;0;18;0;19;0;0;0
AffineNormSerializationUtils;0;24;131;13;25;0;0;3;67;1;10;1;16;0;0;0;10;0;0;2
BinNormSerializationUtils;0;7;50;20;8;0;0;3;26;1;23;1;15;0;0;0;9;0;0;3
CdfNormSerializationUtils;0;3;31;27;4;0;0;1;20;1;18;1;7;0;0;0;4;0;0;1
MinMaxSngAggregator;0;10;79;0;11;0;0;1;12;0;0;0;0;0;0;0;0;0;0;0
MeanVarSngAggregator;0;12;97;0;13;0;0;2;20;0;2;2;2;0;2;0;0;0;0;0
NormalizeTransform;0;132;1178;4;0;0;0;25;492;90;4;14;58;0;18;0;19;0;0;0
NormalizingEstimator;0;13;183;18;8;0;0;8;77;4;1;2;2;0;0;0;0;0;0;0
NormalizingTransformer;0;38;377;23;28;2;0;9;191;130;1;4;4;0;0;0;1;0;0;0
Normalize;0;5;73;0;9;0;0;5;55;0;0;0;0;0;0;0;0;0;0;0
OneToOneTransformerBase;0;10;80;12;6;1;11;13;38;8;1;1;1;0;0;0;1;0;0;0
PerGroupTransformBase;0;22;224;20;15;0;0;4;124;141;3;5;9;0;1;0;6;0;0;0
RangeFilter;0;43;335;9;15;2;0;9;158;72;5;7;19;0;6;0;4;0;0;0
RowShufflingTransformer;0;58;439;28;26;2;0;8;177;154;1;2;6;0;4;0;2;0;0;0
RowToRowTransformerBase;0;5;85;4;7;0;3;6;46;83;6;2;6;0;0;0;2;0;0;0
SkipTakeFilter;0;8;186;15;13;2;0;9;82;15;0;1;1;0;0;0;3;0;0;0
SlotsDroppingTransformer;0;109;645;12;28;2;0;5;275;179;1;8;12;0;1;0;5;0;0;0
ScoringTransformer;0;1;58;15;2;0;0;5;20;0;0;0;0;0;0;0;0;0;0;0
TrainAndScoreTransformer;0;1;131;9;6;0;0;4;71;0;0;0;0;0;0;0;0;0;0;0
TransformBase;0;4;44;31;10;0;2;4;26;21;0;0;0;0;0;0;0;0;0;0
RowToRowTransformBase;0;1;13;0;1;1;5;6;4;0;0;0;0;0;0;0;0;0;0;0
FilterBase;0;1;21;4;2;1;4;7;6;1;0;0;0;0;0;0;0;0;0;0
RowToRowMapperTransformBase;0;6;70;15;5;2;2;5;27;26;0;0;0;0;0;0;0;0;0;0
OneToOneTransformBase;0;62;513;15;66;3;2;14;247;283;2;6;14;0;3;0;4;0;0;2
TransformInputBase;0;1;8;33;0;0;0;19;1;0;0;0;0;0;0;0;0;0;0;0
TransformsCatalog;0;1;54;30;0;0;0;6;14;0;0;0;0;0;0;0;0;0;0;0
TypeConversion;0;1;16;0;1;0;0;2;9;0;0;0;0;0;0;0;0;0;0;0
TypeConvertingTransformer;0;57;356;11;27;2;0;14;168;71;1;5;5;0;0;0;0;0;0;0
TypeConvertingEstimator;0;15;69;38;14;1;0;7;44;0;1;1;1;0;0;0;0;0;0;0
ValueMappingEstimator;1;8;41;33;8;1;1;5;19;0;2;1;1;0;0;0;0;0;0;0
DataViewHelper;0;14;116;19;19;0;0;3;67;6;8;5;11;0;0;0;6;0;0;1
ValueMappingTransformer;1;48;559;8;46;2;0;14;261;266;3;6;21;0;1;0;18;0;0;2
ValueToKeyMappingEstimator;0;11;97;31;10;0;0;5;36;0;1;1;1;0;0;0;0;0;0;0
ValueToKeyMappingTransformer;0;77;656;11;62;2;0;23;321;167;9;13;72;0;7;0;22;0;0;0
ValueToKeyMappingTransformer;0;111;873;19;5;2;0;23;380;85;14;11;146;0;21;0;124;0;0;2
ApplyTransformUtils;0;8;57;32;9;0;0;6;27;1;0;0;0;0;0;0;0;0;0;0
ColumnCursorExtensions;0;20;117;20;25;0;0;0;64;10;1;2;2;0;0;0;0;0;0;0
ComponentCreation;0;3;185;28;23;0;0;3;117;66;0;0;0;0;0;0;0;0;0;0
LocalEnvironment;0;3;82;10;6;0;0;4;52;19;0;0;0;0;0;0;0;0;0;0
ModelFileUtils;0;13;330;22;24;0;0;22;195;111;0;2;2;0;0;0;0;0;0;0
SlotDropper;0;24;152;15;26;0;0;1;48;4;3;1;5;0;0;0;0;0;0;0
StreamUtils;0;33;138;14;36;0;0;1;50;6;2;3;3;0;0;0;0;0;0;0
TimerScope;0;2;33;10;2;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0
TypeParsingUtils;0;8;37;22;9;0;0;4;20;1;0;0;0;0;0;0;0;0;0;0
KeyCount;0;14;53;24;15;0;0;9;24;1;0;0;0;0;0;0;0;0;0;0
ApiUtils;0;36;132;21;42;0;0;3;72;1;0;0;0;0;0;0;0;0;0;0
LogLossFactory;0;1;8;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
LogLoss;0;9;37;17;14;0;0;0;16;15;0;0;0;0;0;0;0;0;0;0
HingeLoss;0;11;57;1;15;0;0;0;15;3;0;0;0;0;0;0;0;0;0;0
SmoothedHingeLoss;0;13;71;8;17;0;0;0;16;1;0;0;0;0;0;0;0;0;0;0
ExpLoss;0;3;31;0;4;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0
SquaredLossFactory;0;1;7;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
SquaredLoss;0;2;27;0;6;0;0;0;5;10;0;0;0;0;0;0;0;0;0;0
PoissonLossFactory;0;1;6;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
PoissonLoss;0;1;12;20;2;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0
TweedieLoss;0;7;55;22;7;0;0;0;24;4;0;0;0;0;0;0;0;0;0;0
SequencePool;0;48;251;16;52;0;0;0;114;24;0;0;0;0;0;0;0;0;0;0
OnnxContextImpl;0;21;216;23;43;0;0;4;148;0;1;4;4;0;0;0;0;0;0;0
OnnxExportExtensions;0;1;18;45;2;0;0;2;10;1;0;0;0;0;0;0;0;0;0;0
OnnxCSharpToProtoWrapper;0;500;3924;11;0;0;0;4;972;8;0;15;15;0;0;0;0;0;0;0
OnnxNodeImpl;0;1;33;0;12;0;0;1;26;0;0;0;0;0;0;0;0;0;0;0
OnnxUtils;0;36;350;2;75;0;0;3;212;63;1;5;5;0;0;0;0;0;0;0
SaveOnnxCommand;0;27;222;5;28;0;0;4;95;10;0;0;0;0;0;0;0;0;0;0
FactorizationMachineExtensions;0;1;28;58;3;0;0;1;15;0;0;0;0;0;0;0;0;0;0;0
FieldAwareFactorizationMachineInterface;0;1;72;4;6;0;0;2;37;9;0;0;0;0;0;0;0;0;0;0
FieldAwareFactorizationMachineTrainer;0;57;422;16;65;0;0;5;182;21;2;6;10;0;3;0;5;0;0;0
FieldAwareFactorizationMachineModelParameters;0;15;184;20;15;1;0;7;78;14;0;0;0;0;0;0;0;0;0;0
FieldAwareFactorizationMachinePredictionTransformer;0;10;104;21;10;1;0;4;72;10;7;1;8;0;0;0;2;0;0;0
FieldAwareFactorizationMachineUtils;0;6;40;0;7;0;0;2;6;1;0;0;0;0;0;0;0;0;0;0
FieldAwareFactorizationMachineScalarRowMapper;0;9;79;3;9;0;0;1;40;1;14;6;13;0;3;0;12;0;0;0
DifferentiableFunctionAggregator;0;10;79;14;8;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0
GradientTester;0;10;125;25;15;0;0;1;75;0;0;0;0;0;0;0;0;0;0;0
L1Optimizer;0;34;178;11;6;1;0;1;54;1;14;7;31;0;13;0;4;0;0;4
CubicInterpLineSearch;0;13;107;23;16;0;0;1;23;4;0;0;0;0;0;0;0;0;0;0
GoldenSectionSearch;0;11;120;22;15;0;0;1;24;1;0;1;1;0;0;0;1;0;0;0
BacktrackingLineSearch;0;3;21;34;3;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
Test;0;3;91;0;9;0;0;4;52;21;8;1;8;0;0;0;7;0;0;0
GradientCheckingMonitor;0;4;38;30;6;0;0;2;14;1;0;0;0;0;0;0;0;0;0;0
StaticTerminationCriterion;0;1;6;64;2;0;2;3;2;1;0;0;0;0;0;0;0;0;0;0
