ClassName;Faulty;CyclomaticComplexity;SourceLinesOfCode;CommentDensity;WeightedMethodsPerClass;DepthOfInheritance;NumberOfChildren;CouplingBetweenObjects;ResponseForAClass;LackOfCohesionOfMethods;LambdaScore;LambdaCount;SourceLinesOfLambda;LambdaUsed;LambdaFieldVariableUsageCount;LambdaFieldVariableUsed;LambdaLocalVariableUsageCount;LambdaLocalVariableUsed;UnterminatedCollections;LambdaSideEffectCount
AccessorExtensions;1;1;9;78;2;0;0;3;7;1;0;0;0;0;0;0;0;0;0;0
Annotatable;1;12;95;41;22;0;1;6;46;9;0;0;0;0;0;0;0;0;0;0
AnnotatableExtensions;0;2;14;30;2;0;0;3;8;0;0;0;0;0;0;0;0;0;0;0
Annotation;1;1;11;50;0;0;1;6;3;0;0;0;0;0;0;0;0;0;0;0
CoreOptionsExtension;1;21;259;35;24;0;0;22;98;151;0;1;1;0;0;0;0;0;0;0
DatabaseFacade;1;2;52;78;14;0;0;7;35;91;1;1;1;0;0;0;0;0;0;0
DbContextAttribute;0;1;10;41;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0
DbContextOptionsExtensionInfo;0;1;12;69;2;0;0;2;3;1;0;0;0;0;0;0;0;0;0;0
EntityFrameworkInternalAttribute;0;1;7;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0
EntityFrameworkServicesBuilder;1;9;281;29;19;0;0;79;220;10;3;11;11;0;1;0;0;0;0;0
ExpressionExtensions;0;6;32;48;7;0;0;4;13;1;3;1;1;0;0;0;0;0;0;0
IdentifierHelpers;0;6;63;28;9;0;0;1;18;3;0;0;0;0;0;0;0;0;0;0
AnnotatableExtensions;0;3;24;20;3;0;0;1;14;0;0;0;0;0;0;0;0;0;0;0
DbContextOptionsExtensions;0;3;13;31;3;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0
InfrastructureExtensions;0;6;22;21;6;0;0;5;9;0;0;0;0;0;0;0;0;0;0;0
ModelCacheKey;0;3;11;73;5;0;0;4;7;0;0;0;0;0;0;0;0;0;0;0
ModelCacheKeyFactory;0;1;8;57;1;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0
ModelCacheKeyFactoryDependencies;0;1;6;70;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
ModelCustomizer;1;1;13;58;1;0;0;6;5;0;0;0;0;0;0;0;0;0;0;0
ModelCustomizerDependencies;0;1;11;66;1;0;0;6;5;0;0;0;0;0;0;0;0;0;0;0
ModelSource;1;1;28;41;2;0;0;6;16;1;15;2;5;0;0;0;0;0;0;0
ModelSourceDependencies;0;1;19;66;2;0;0;7;9;0;0;0;0;0;0;0;0;0;0;0
ModelValidator;1;179;740;13;202;0;0;14;464;227;4;33;37;0;3;0;13;0;0;0
ModelValidatorDependencies;0;1;18;66;2;0;0;6;9;0;0;0;0;0;0;0;0;0;0;0
ServiceCollectionMap;0;9;182;58;41;0;0;7;115;24;1;3;3;0;0;0;1;0;0;0
TypeExtensions;0;1;5;75;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
AsyncLock;0;2;36;45;3;0;0;4;12;0;2;1;1;0;1;0;0;0;0;0
ConcurrencyDetector;1;4;56;30;6;0;0;4;24;2;0;0;0;0;0;0;0;0;0;0
CoreSingletonOptions;0;2;21;46;3;0;0;4;11;1;0;0;0;0;0;0;0;0;0;0
CurrentDbContext;0;1;12;50;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
DatabaseFacadeDependencies;0;1;25;65;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0
DbContextDependencies;1;1;34;63;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0
DbContextDependenciesExtensions;1;1;9;64;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
DbContextPool;1;14;106;33;15;0;0;9;46;0;1;2;2;0;0;0;0;0;0;0
DbContextPoolConfigurationSnapshot;1;1;24;63;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
DbContextServices;0;9;58;34;9;0;0;4;19;1;1;1;1;0;0;0;0;0;0;0
DbSetFinder;1;7;31;24;8;0;0;3;21;1;31;3;14;0;0;0;1;0;0;0
DbSetFinderExtensions;0;3;22;21;3;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0
DbSetInitializer;1;2;21;36;2;0;0;3;7;0;4;1;1;0;0;0;0;0;0;0
DbSetSource;1;1;19;24;3;0;0;5;13;3;17;2;4;0;0;0;0;0;0;0
DiagnosticsLogger;1;4;37;53;4;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0
EntityFinder;1;31;253;22;52;0;0;4;143;116;1;5;5;0;0;0;0;0;0;0
EntityFinderFactory;0;1;20;37;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
EntityFinderSource;0;1;17;26;2;0;0;4;11;1;15;2;3;0;1;0;0;0;0;0
Graph;0;4;26;49;6;0;0;1;9;3;0;0;0;0;0;0;0;0;0;0
IndentedStringBuilder;0;23;168;36;36;0;0;17;44;18;0;0;0;0;0;0;0;0;0;0
InternalDbSet;1;7;129;57;26;2;0;6;76;43;0;1;1;0;0;0;0;0;0;0
InternalServiceCollectionMap;0;14;108;37;21;0;0;5;41;19;2;3;3;0;0;0;3;0;0;0
LazyLoader;1;11;80;36;15;0;0;8;29;6;0;0;0;0;0;0;0;0;0;0
LoggingOptions;0;5;32;48;6;0;0;5;18;1;0;0;0;0;0;0;0;0;0;0
Multigraph;1;48;284;26;62;1;0;3;116;17;3;10;10;0;0;0;6;0;0;0
NonCapturingLazyInitializer;0;5;58;29;8;0;0;14;15;0;0;0;0;0;0;0;0;0;0;0
ReferenceEnumerableEqualityComparer;0;2;14;46;3;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0
ReferenceEqualityComparer;0;1;9;40;2;0;0;10;6;1;0;0;0;0;0;0;0;0;0;0
RegisteredServices;0;1;8;60;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
ScopedLoggerFactory;0;8;50;37;11;0;0;7;15;0;0;0;0;0;0;0;0;0;0;0
SemanticVersionComparer;0;2;14;30;3;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0
ServiceProviderCache;1;20;121;12;22;0;0;9;51;3;6;8;8;0;0;0;1;0;0;0
SingletonOptionsInitializer;0;5;28;17;5;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0
CollectionNavigationBuilder;1;11;100;46;16;0;1;12;36;10;0;0;0;0;0;0;0;0;0;0
CollectionNavigationBuilder;0;2;34;51;3;1;0;6;11;0;0;0;0;0;0;0;0;0;0;0
DataBuilder;0;1;11;54;3;0;1;3;6;3;0;0;0;0;0;0;0;0;0;0
DataBuilder;0;1;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
DiscriminatorBuilder;1;10;85;38;21;0;0;13;37;8;0;0;0;0;0;0;0;0;0;0
DiscriminatorBuilder;0;4;27;51;7;0;0;5;14;0;0;0;0;0;0;0;0;0;0;0
EntityTypeBuilder;1;8;330;60;48;0;1;27;239;0;0;0;0;0;0;0;0;0;0;0
EntityTypeBuilder;1;7;244;65;41;1;0;15;176;100;0;0;0;0;0;0;0;0;0;0
IndexBuilder;1;1;33;54;5;0;1;11;18;8;0;0;0;0;0;0;0;0;0;0
IndexBuilder;0;1;12;61;2;1;0;3;5;1;0;0;0;0;0;0;0;0;0;0
InvertibleRelationshipBuilderBase;0;10;76;36;3;0;1;13;18;3;0;0;0;0;0;0;0;0;0;0
KeyBuilder;1;1;28;55;4;0;0;11;16;6;0;0;0;0;0;0;0;0;0;0
OwnedEntityTypeBuilder;0;1;11;54;3;0;1;2;6;3;0;0;0;0;0;0;0;0;0;0
OwnedEntityTypeBuilder;0;1;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
OwnedNavigationBuilder;0;11;287;59;35;0;1;25;172;0;2;2;8;0;0;0;0;0;0;0
OwnedNavigationBuilder;0;6;206;65;29;1;0;16;133;49;1;1;4;0;0;0;0;0;0;0
OwnershipBuilder;0;1;51;49;3;1;1;10;18;0;0;0;0;0;0;0;0;0;0;0
OwnershipBuilder;0;1;72;56;5;2;0;6;26;1;0;0;0;0;0;0;0;0;0;0
PropertyBuilder;1;1;113;65;21;0;1;13;54;0;0;0;0;0;0;0;0;0;0;0
PropertyBuilder;0;1;54;79;20;1;0;7;46;91;0;0;0;0;0;0;0;0;0;0
QueryTypeBuilder;1;1;10;37;0;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0
ReferenceCollectionBuilder;1;1;59;59;9;1;1;11;32;1;0;0;0;0;0;0;0;0;0;0
ReferenceCollectionBuilder;0;1;59;63;7;2;0;5;36;8;0;0;0;0;0;0;0;0;0;0
ReferenceNavigationBuilder;1;53;210;33;63;0;1;16;82;26;0;0;0;0;0;0;0;0;0;0
ReferenceNavigationBuilder;0;3;45;62;6;1;0;6;20;1;0;0;0;0;0;0;0;0;0;0
ReferenceReferenceBuilder;1;10;179;46;25;1;1;15;87;16;2;4;4;0;0;0;0;0;0;0
ReferenceReferenceBuilder;1;1;109;65;11;2;0;7;65;8;0;0;0;0;0;0;0;0;0;0
RelationshipBuilderBase;0;7;65;40;3;0;2;14;15;3;0;0;0;0;0;0;0;0;0;0
ConfigurationSourceExtensions;0;8;30;44;11;0;0;1;7;1;0;0;0;0;0;0;0;0;0;0
ConstructorBinding;0;1;12;58;1;0;2;10;4;0;0;0;0;0;0;0;0;0;0;0
ContextParameterBinding;0;2;23;34;2;2;0;5;8;0;0;0;0;0;0;0;0;0;0;0
BackingFieldConvention;0;31;168;9;37;0;0;4;49;21;0;1;1;0;0;0;0;0;0;0
BaseTypeDiscoveryConvention;0;8;29;23;8;1;0;3;9;0;0;0;0;0;0;0;0;0;0;0
CascadeDeleteConvention;0;3;24;46;5;0;0;3;8;3;0;0;0;0;0;0;0;0;0;0
ChangeTrackingStrategyConvention;0;3;19;38;3;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0
ConcurrencyCheckAttributeConvention;0;1;15;42;1;1;0;3;3;0;0;0;0;0;0;0;0;0;0;0
ConstructorBindingConvention;0;12;87;13;13;0;0;6;41;1;15;7;16;0;0;0;1;0;0;0
ConventionSet;1;9;120;52;13;0;0;10;60;10;0;0;0;0;0;0;0;0;0;0
DatabaseGeneratedAttributeConvention;0;3;21;34;3;1;0;3;3;0;0;0;0;0;0;0;0;0;0;0
DbSetFindingConvention;0;3;22;35;3;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0
DerivedTypeDiscoveryConvention;0;12;32;21;12;1;0;3;15;0;17;1;7;0;0;0;5;0;0;0
DiscriminatorConvention;0;17;73;25;19;0;0;3;24;3;0;0;0;0;0;0;0;0;0;0
EntityTypeAttributeConventionBase;0;5;34;34;6;0;0;3;10;0;0;0;0;0;0;0;0;0;0;0
ForeignKeyAttributeConvention;0;67;327;5;76;0;0;6;116;36;2;5;9;0;0;0;4;0;0;0
ForeignKeyIndexConvention;0;51;276;23;65;0;0;4;114;105;6;19;19;0;0;0;13;0;0;0
ForeignKeyPropertyDiscoveryConvention;0;146;600;13;168;0;0;7;205;217;3;16;21;0;0;0;8;0;0;0
ProviderConventionSetBuilder;0;1;136;11;2;0;0;25;139;1;0;0;0;0;0;0;0;0;0;0
ProviderConventionSetBuilderDependencies;1;1;78;56;9;0;0;48;36;0;0;0;0;0;0;0;0;0;0;0
InheritanceDiscoveryConventionBase;0;3;23;34;3;0;2;5;9;0;0;0;0;0;0;0;0;0;0;0
ConventionBatchExtensions;0;2;7;46;2;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
ConventionContext;0;2;35;61;7;0;0;1;10;4;0;0;0;0;0;0;0;0;0;0
ConventionDispatcher;1;21;270;44;41;0;0;33;96;0;0;0;0;0;0;0;0;0;0;0
ConventionDispatcher;1;127;1441;0;0;0;0;33;369;0;0;0;0;0;0;0;0;0;0;0
ConventionDispatcher;0;8;252;0;0;0;0;33;95;0;0;0;0;0;0;0;0;0;0;0
MetadataTracker;0;4;30;37;6;0;0;5;13;0;0;0;0;0;0;0;0;0;0;0
RuntimeConventionSetBuilder;0;2;21;36;2;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0
InversePropertyAttributeConvention;0;77;423;12;92;1;0;9;133;118;0;2;2;0;0;0;0;0;0;0
KeyAttributeConvention;0;13;69;18;14;1;0;4;26;0;2;2;2;0;0;0;0;0;0;0
KeyDiscoveryConvention;0;32;177;29;43;0;0;5;59;66;3;3;6;0;3;0;2;0;0;0
MaxLengthAttributeConvention;0;2;18;37;2;1;0;3;3;0;0;0;0;0;0;0;0;0;0;0
ModelCleanupConvention;0;9;63;17;13;0;0;3;27;10;0;0;0;0;0;0;0;0;0;0
NavigationAttributeConventionBase;0;29;201;30;40;0;0;4;65;21;1;3;3;0;0;0;0;0;0;0
NavigationEagerLoadingConvention;0;2;13;48;2;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0
NonNullableConventionBase;0;6;32;36;6;0;2;4;9;0;3;1;1;0;1;0;0;0;0;0
NonNullableNavigationConvention;0;11;52;16;12;1;0;4;22;1;0;0;0;0;0;0;0;0;0;0
NonNullableReferencePropertyConvention;0;3;29;38;5;1;0;4;9;3;0;0;0;0;0;0;0;0;0;0
NotMappedEntityTypeAttributeConvention;0;2;17;37;2;1;0;2;4;0;0;0;0;0;0;0;0;0;0;0
NotMappedMemberAttributeConvention;0;4;27;30;4;0;0;3;12;0;0;0;0;0;0;0;0;0;0;0
OwnedEntityTypeAttributeConvention;0;2;17;37;2;1;0;2;4;0;0;0;0;0;0;0;0;0;0;0
OwnedTypesConvention;0;6;29;30;6;0;0;5;10;0;0;0;0;0;0;0;0;0;0;0
PropertyAttributeConventionBase;0;7;54;32;10;0;0;3;14;3;0;0;0;0;0;0;0;0;0;0
PropertyDiscoveryConvention;0;8;44;30;11;0;0;3;13;6;0;0;0;0;0;0;0;0;0;0
RelationshipDiscoveryConvention;0;219;901;5;247;0;0;8;307;398;1;15;16;0;0;0;6;0;0;0
RequiredNavigationAttributeConvention;0;8;50;18;8;1;0;3;19;0;0;0;0;0;0;0;0;0;0;0
RequiredPropertyAttributeConvention;0;1;15;42;1;1;0;3;3;0;0;0;0;0;0;0;0;0;0;0
ServicePropertyDiscoveryConvention;0;30;152;16;37;0;0;6;73;26;0;1;1;0;0;0;1;0;0;0
StringLengthAttributeConvention;0;2;18;37;2;1;0;3;3;0;0;0;0;0;0;0;0;0;0;0
TimestampAttributeConvention;0;1;16;40;1;1;0;3;4;0;0;0;0;0;0;0;0;0;0;0
TypeMappingConvention;0;2;17;41;2;0;0;3;7;0;5;1;1;0;0;0;0;0;0;0
ValidatingConvention;0;1;10;54;1;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0
ValueGenerationConvention;0;23;116;32;31;0;0;3;34;22;0;1;1;0;0;0;0;0;0;0
DependencyInjectionMethodParameterBinding;0;1;48;27;1;3;0;4;25;0;2;1;1;0;0;0;0;0;0;0
DependencyInjectionParameterBinding;0;1;26;33;1;2;1;6;12;0;0;0;0;0;0;0;0;0;0;0
DirectConstructorBinding;0;1;17;50;1;1;0;4;7;0;5;1;1;0;0;0;0;0;0;0
EntityTypeParameterBinding;0;1;11;50;1;2;0;3;4;0;0;0;0;0;0;0;0;0;0;0
FactoryMethodConstructorBinding;0;3;45;31;3;1;0;4;15;0;2;1;1;0;0;0;0;0;0;0
ClrAccessorFactory;1;3;38;32;6;0;0;2;15;1;0;0;0;0;0;0;0;0;0;0
ClrICollectionAccessor;1;13;108;33;21;0;0;3;44;22;0;0;0;0;0;0;0;0;0;0
ClrCollectionAccessorFactory;1;14;183;3;22;0;0;6;87;36;0;0;0;0;0;0;0;0;0;0
ClrPropertyGetter;1;1;15;54;2;0;0;1;5;1;0;0;0;0;0;0;0;0;0;0
ClrPropertyGetterFactory;1;12;80;8;12;1;0;2;42;0;0;0;0;0;0;0;0;0;0;0
ClrPropertySetter;0;1;12;50;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
ClrPropertySetterFactory;1;9;54;11;9;1;0;2;33;0;0;0;0;0;0;0;0;0;0;0
CollectionTypeFactory;1;9;34;26;9;0;0;1;19;0;0;0;0;0;0;0;0;0;0;0
ConfigurationSourceExtensions;1;3;12;50;4;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0
ConstructorBindingFactory;0;3;33;26;3;0;0;4;14;0;15;5;6;0;2;0;0;0;0;0
ContextParameterBindingFactory;0;1;18;50;3;0;0;3;10;1;10;2;2;0;0;0;0;0;0;0
ConventionAnnotatable;0;5;45;64;18;1;6;17;35;19;0;0;0;0;0;0;0;0;0;0
ConventionAnnotatableExtensions;0;2;18;25;2;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0
ConventionAnnotation;0;1;12;60;2;1;0;5;4;0;0;0;0;0;0;0;0;0;0;0
CoreAnnotationNames;1;1;58;73;0;0;0;33;1;0;0;0;0;0;0;0;0;0;0;0
DebugView;0;1;15;44;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
EntityMaterializerSource;1;12;133;15;15;0;0;8;64;6;8;4;13;0;0;0;2;0;0;0
EntityType;1;236;1700;41;400;3;0;79;1017;4493;1;33;33;0;1;0;1;0;0;0
EntityTypeExtensions;1;49;319;40;84;0;0;12;185;459;1;4;4;0;0;0;0;0;0;0
EntityTypeParameterBindingFactory;0;1;14;56;3;0;0;2;9;1;12;2;2;0;0;0;0;0;0;0
EntityTypePathComparer;0;13;68;24;15;0;0;5;14;3;0;0;0;0;0;0;0;0;0;0
ForeignKey;1;64;590;47;118;2;0;42;219;653;0;4;4;0;0;0;0;0;0;0
ForeignKeyComparer;0;4;33;42;6;0;0;5;16;1;0;0;0;0;0;0;0;0;0;0
ForeignKeyExtensions;1;32;193;30;46;0;0;4;112;105;0;0;0;0;0;0;0;0;0;0
Index;1;5;75;63;13;2;0;25;29;20;2;2;2;0;0;0;0;0;0;0
IndexedPropertyGetterFactory;0;8;42;12;8;1;0;2;26;0;0;0;0;0;0;0;0;0;0;0
IndexedPropertySetterFactory;0;5;35;18;5;1;0;1;21;0;0;0;0;0;0;0;0;0;0;0
IndexExtensions;1;5;33;35;7;0;0;3;17;3;8;1;3;0;0;0;0;0;0;0
InternalAnnotatableBuilder;0;18;104;49;31;0;1;8;45;1;0;0;0;0;0;0;0;0;0;0
InternalAnnotatableBuilder;0;1;12;50;0;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0
InternalEntityTypeBuilder;1;585;2816;21;731;3;0;50;1123;278;1;42;47;0;0;0;9;0;0;0
InternalIndexBuilder;1;10;39;51;14;3;0;11;18;1;0;0;0;0;0;0;0;0;0;0
InternalKeyBuilder;1;8;33;26;8;3;0;12;11;0;2;1;1;0;0;0;0;0;0;0
InternalModelBuilder;1;74;355;37;111;2;0;29;182;0;1;4;6;0;0;0;1;0;0;0
InternalModelItemBuilder;0;1;10;54;0;2;0;3;1;0;0;0;0;0;0;0;0;0;0;0
InternalNavigationBuilder;0;1;7;46;0;3;0;5;1;0;0;0;0;0;0;0;0;0;0;0
InternalOwnedEntityTypeBuilder;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
InternalPropertyBuilder;1;113;440;48;179;3;0;22;257;0;2;1;13;0;0;0;1;0;0;0
InternalRelationshipBuilder;1;739;2998;15;843;3;0;46;838;18;1;27;34;0;0;0;1;0;0;0
InternalServicePropertyBuilder;1;21;82;52;33;3;0;13;42;0;0;0;0;0;0;0;0;0;0;0
Key;1;2;86;58;7;2;0;30;25;13;3;3;3;0;0;0;0;0;0;0
KeyExtensions;1;8;43;45;13;0;0;3;23;15;6;1;3;0;0;0;0;0;0;0
MemberClassifier;1;9;35;25;9;0;0;3;18;0;0;0;0;0;0;0;0;0;0;0
MetadataExtensions;0;2;14;30;2;0;0;13;6;0;0;0;0;0;0;0;0;0;0;0
Model;1;64;490;46;133;2;0;40;283;275;2;11;12;0;1;0;1;0;0;0
ModelExtensions;1;4;28;46;7;0;0;4;25;6;3;1;1;0;0;0;0;0;0;0
ModelNavigationsGraphAdapter;1;1;15;61;2;1;0;1;18;1;34;8;8;0;0;0;0;0;0;0
MutableEntityTypeExtensions;1;1;7;63;2;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0
MutableServicePropertyExtensions;0;1;7;46;1;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
Navigation;1;17;138;46;18;3;0;29;56;10;3;2;5;0;0;0;0;0;0;0
NavigationExtensions;1;9;51;26;11;0;0;4;50;3;0;0;0;0;0;0;0;0;0;0
NullableEnumClrPropertySetter;0;2;17;41;2;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
ParameterBindingFactories;0;3;18;40;2;0;0;3;8;0;5;1;1;0;0;0;0;0;0;0
PropertiesSnapshot;1;13;86;25;16;0;0;11;13;1;0;0;0;0;0;0;0;0;0;0
Property;1;33;294;51;70;3;0;44;126;563;2;3;9;0;0;0;0;0;0;0
PropertyAccessors;1;1;21;63;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0
PropertyAccessorsFactory;1;11;145;5;16;0;0;7;77;15;0;0;0;0;0;0;0;0;0;0
PropertyBase;1;27;160;44;31;2;3;21;71;19;4;4;7;0;0;0;0;0;0;0
PropertyBaseExtensions;1;58;254;24;71;0;0;9;64;91;0;1;1;0;0;0;0;0;0;0
PropertyCounts;0;1;24;63;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0
PropertyExtensions;1;43;201;25;55;0;0;4;104;74;0;1;1;0;0;0;0;0;0;0
PropertyIndexes;0;1;16;69;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0
PropertyListComparer;0;5;34;41;7;0;0;8;10;3;0;0;0;0;0;0;0;0;0;0
PropertyParameterBindingFactory;0;2;27;18;3;0;0;2;13;1;12;3;4;0;0;0;1;0;0;0
Reference;0;3;27;52;4;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0
RelationshipSnapshot;0;3;23;51;3;0;0;10;5;0;0;0;0;0;0;0;0;0;0;0
ServiceProperty;1;4;59;63;8;3;0;17;19;11;1;1;1;0;0;0;0;0;0;0
ServicePropertyExtensions;0;5;33;35;7;0;0;4;24;3;0;0;0;0;0;0;0;0;0;0
TypeBase;1;14;134;52;29;2;1;14;56;73;0;0;0;0;0;0;0;0;0;0
TypeBaseExtensions;1;7;38;52;13;0;0;4;22;21;2;1;1;0;0;0;0;0;0;0
LazyLoaderParameterBindingFactory;0;7;77;23;13;1;0;6;51;10;3;3;3;0;0;0;0;0;0;0
LazyLoaderParameterBindingFactoryDependencies;0;1;6;68;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
ObjectArrayParameterBinding;0;2;24;31;2;1;0;3;11;0;33;2;12;0;0;0;4;0;0;1
ParameterBinding;0;1;15;53;1;0;3;15;6;0;0;0;0;0;0;0;0;0;0;0
PropertyParameterBinding;0;1;16;38;1;1;0;3;8;0;0;0;0;0;0;0;0;0;0;0
ServiceParameterBinding;0;2;40;39;2;1;3;14;15;0;23;1;12;0;0;0;5;0;0;0
ServiceParameterBindingFactory;0;1;36;40;3;0;1;4;24;0;5;2;2;0;2;0;0;0;0;0
SimpleModelFactory;0;1;4;50;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
ModelBuilder;1;17;194;55;40;0;0;17;130;48;3;2;7;0;0;0;0;0;0;0
CoreStrings;1;2;1054;43;251;0;0;93;1367;31125;0;0;0;0;0;0;0;0;0;0
CoreResources;0;65;1227;13;128;0;0;9;322;0;40;128;832;0;320;0;0;0;0;0
CompiledQueryCacheKeyGenerator;0;6;57;47;2;0;0;7;20;4;0;0;0;0;0;0;0;0;0;0
CompiledQueryCacheKeyGeneratorDependencies;0;1;16;68;2;0;0;6;9;0;0;0;0;0;0;0;0;0;0;0
NullConditionalExpression;1;20;118;28;24;0;0;11;53;15;0;0;0;0;0;0;0;0;0;0
NullSafeEqualExpression;0;7;52;53;10;0;0;5;23;6;0;0;0;0;0;0;0;0;0;0
AsyncQueryProviderExtensions;0;1;20;25;2;0;0;5;13;1;0;0;0;0;0;0;0;0;0;0
CompiledAsyncEnumerableQuery;0;1;46;51;7;1;0;4;15;1;0;0;0;0;0;0;0;0;0;0
CompiledAsyncTaskQuery;0;1;83;50;13;1;0;4;27;1;0;0;0;0;0;0;0;0;0;0
CompiledQuery;0;1;51;52;8;1;0;4;17;3;0;0;0;0;0;0;0;0;0;0
CompiledQueryBase;0;4;67;26;5;0;0;5;24;2;9;1;7;0;0;0;2;0;0;0
CompiledQueryCache;1;3;39;38;5;0;0;5;12;3;0;0;0;0;0;0;0;0;0;0
EntityQueryable;1;1;38;63;5;0;0;6;22;4;0;0;0;0;0;0;0;0;0;0
EntityQueryProvider;1;3;28;56;5;0;0;5;19;1;6;2;2;0;0;0;0;0;0;0
EvaluatableExpressionFilter;1;12;49;14;12;1;0;2;36;0;0;0;0;0;0;0;0;0;0;0
EvaluatableExpressionFilterBase;0;1;4;60;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
ExpressionEqualityComparer;1;139;633;4;41;0;0;8;173;524;0;2;2;0;0;0;1;0;0;0
ExpressionPrinter;1;107;668;22;135;0;0;20;254;0;0;3;3;0;1;0;0;0;0;0
Grouping;0;1;12;71;3;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0
NullAsyncQueryProvider;0;1;17;67;5;0;0;4;12;3;0;0;0;0;0;0;0;0;0;0
QueryCompiler;1;1;99;24;6;0;0;7;53;3;1;2;2;0;4;0;0;0;0;0
CorrelationPredicateExpression;0;3;38;13;6;0;0;7;17;6;0;0;0;0;0;0;0;0;0;0
CustomRootExpression;0;3;34;0;5;0;0;9;14;3;0;0;0;0;0;0;0;0;0;0
IncludeExpression;0;3;35;0;5;0;0;6;14;3;0;0;0;0;0;0;0;0;0;0
IncludeHelpers;0;10;35;0;11;0;0;4;13;1;5;2;2;0;0;0;0;0;0;0
LinqMethodHelpers;0;82;145;0;9;0;0;6;229;1;30;63;63;0;0;0;0;0;0;0
NavigationBindingExpression;0;3;44;0;5;0;0;16;17;3;0;0;0;0;0;0;0;0;0;0
NavigationExpander;0;1;15;0;1;0;0;2;8;0;0;0;0;0;0;0;0;0;0;0
NavigationExpansionExpression;1;11;84;0;14;0;0;14;26;6;0;0;0;0;0;0;0;0;0;0
NavigationExpansionExpressionState;0;1;36;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0
NavigationExpansionHelpers;0;30;236;0;35;0;0;13;105;13;4;5;10;0;0;0;0;0;0;0
NavigationExpansionRootExpression;0;3;37;0;6;0;0;13;15;6;0;0;0;0;0;0;0;0;0;0
NavigationTreeNode;0;17;118;4;15;0;0;17;45;6;0;1;1;0;0;0;0;0;0;0
SourceMapping;0;1;5;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0
CollectionNavigationRewritingVisitor;0;32;196;2;38;0;0;11;86;21;0;0;0;0;0;0;0;0;0;0
ExpressionReplacingVisitor;0;6;32;0;7;0;0;0;9;1;0;0;0;0;0;0;0;0;0;0
PendingSelectorIncludeRewriter;0;14;69;0;24;0;0;9;30;53;2;2;2;0;0;0;0;0;0;0
NavigationComparisonOptimizingVisitor;0;36;133;3;39;0;0;4;53;6;0;0;0;0;0;0;0;0;0;0
NavigationExpandingVisitor;1;60;299;3;64;0;0;17;102;10;0;0;0;0;0;0;0;0;0;0
NavigationExpandingVisitor;1;149;1214;3;172;0;0;17;639;776;1;13;13;0;0;0;0;0;0;0
NavigationExpansionReducingVisitor;1;28;170;0;30;0;0;13;74;11;0;0;0;0;0;0;0;0;0;0
NavigationPropertyBindingVisitor;0;36;182;1;43;0;0;7;55;22;4;9;9;0;3;0;1;0;0;0
